<document>
<entity levels="3">
0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	0_12	0_13	0_14	0_15	0_16	0_17	0_18	0_19	0_20	0_21	0_22	0_23	0_24	0_25	0_26	0_27	0_28	0_29	0_30	0_31	0_32	0_33	0_34	0_35	0_36	0_37	0_38	0_39	0_40	0_41	0_42	0_43	0_44	0_45	0_46	0_47	0_48	0_49	0_50	0_51	0_52	0_53	0_54	0_55	0_56	0_57	0_58	0_59
-15.74293	-5.582878	17.012953	19.170897	-15.146805	-1.4780254	4.8693542	4.050459	22.939043	28.53313	36.856712	22.483795	20.390228	28.012833	8.081921	-16.63343	-0.64365387	-9.295113	-24.320786	-2.4404259	16.622978	18.48869	-8.135783	-3.4839191	-10.4033985	-21.158123	-15.365159	-16.932817	-16.646801	23.602808	-13.011255	-14.953427	-2.7521858	16.350395	2.0361118	-21.567013	20.397789	0.0	6.362685	4.539755	5.739833	-1.9700794	26.847876	-26.052795	-10.86954	24.916569	20.982925	-14.431339	28.27472	-27.71988	-20.814625	27.329445	-17.890402	-27.288937	-2.8378115	31.753548	30.52327	-7.5222964	-21.302174	-20.311316
-13.77523	-0.16905594	4.829446	12.578295	-4.731619	-17.394035	20.613184	15.48212	12.746213	18.945837	11.358926	16.060324	21.457817	3.014412	3.569521	-24.451286	-24.469383	-20.420763	-21.716255	29.920053	28.070782	2.59933	-20.210535	-8.235983	-2.920165	-22.764336	-19.601128	-15.055435	-7.1581993	26.094631	-27.184269	-29.498238	34.610714	29.72974	-22.461887	-11.5345125	-0.7261543	6.362685	0.0	-9.818678	1.8033657	18.808144	18.509588	7.0026627	-11.905008	23.518301	14.100695	-12.645724	21.617802	6.2850876	-15.784159	15.818031	-16.575035	-7.480258	-17.472988	11.858993	-7.9149933	-29.021225	2.7175255	-13.319993
25.928253	-17.672375	-18.084126	-20.961304	-31.986347	-30.125982	2.5604134	-18.3292	-20.627974	-9.90352	-46.055683	-21.891235	0.25536537	-0.54301643	-20.76521	-4.45179	19.414257	-11.078213	24.457764	-19.803612	-16.79916	-21.816635	4.4793396	23.209156	3.761343	-20.45271	11.689082	21.69469	-27.770844	-19.159935	25.256405	-3.0390444	-14.065631	-17.567427	-2.8889484	1.4095554	-15.512115	4.539755	-9.818678	0.0	-22.132866	-3.0425272	-17.658886	6.4584866	-11.781366	-13.38096	-6.905278	17.181234	-28.54438	30.795452	1.0056534	-15.478525	-2.0010834	-6.127239	6.986972	-24.33545	-5.2374926	-19.958508	0.33441162	13.086352
1.7863388	28.792912	6.9304094	12.2535515	-36.63919	-19.18168	10.008136	3.405344	11.737618	13.410912	15.008981	10.292782	14.347586	3.4524012	21.77251	-14.347303	-9.305331	-15.105658	-15.380516	14.111927	22.647686	16.477047	-10.920805	-8.02614	-9.442944	-4.5590935	-17.07837	-25.34557	-20.218243	5.066025	-15.305015	-23.669659	29.748997	29.15167	-11.948171	-23.966776	20.445015	5.739833	1.8033657	-22.132866	0.0	-3.4259129	26.52857	-5.8887424	-18.889404	8.504395	5.013797	-2.676221	11.134096	-29.989792	-35.32231	16.945635	-7.1869164	-25.667395	-14.381882	32.14824	14.82705	-16.23616	2.0622482	-4.113493
-9.7343235	15.518086	17.065947	19.498135	-6.9147434	-21.159367	19.965828	12.882696	31.816431	14.93273	19.351475	5.211993	17.081245	24.402176	22.761812	-13.586467	1.093523	1.8922119	0.09810352	10.155499	17.49531	17.454468	-18.727879	-24.233421	-9.567914	-17.467995	-4.129841	-20.353249	2.502554	21.316723	-23.567963	-12.069695	16.079853	10.094449	-25.146553	-29.229397	13.25631	-1.9700794	18.808144	-3.0425272	-3.4259129	0.0	9.876184	-15.824706	-11.316468	4.1949654	23.803728	-19.954878	4.49823	-16.217787	-12.303476	-0.23813629	-15.914897	-35.348785	-4.0559015	6.647524	21.702534	-28.4331	-16.655697	-22.411116
-12.899818	17.749828	1.6600122	22.186283	0.46262932	-17.46807	29.722443	21.594868	10.57141	0.6044674	25.581545	21.549171	24.137514	-1.7667675	23.667562	-0.61276627	-6.907671	-19.67548	-21.129587	7.621331	17.933662	19.783321	-24.074606	-22.638523	-2.1418142	-18.064926	2.1289997	-29.59251	-5.682583	22.34652	3.4780045	-12.200127	14.077729	5.630925	-27.755772	-16.71773	10.78658	26.847876	18.509588	-17.658886	26.52857	9.876184	0.0	-18.87013	-33.37578	3.4406748	5.607663	-10.002192	19.060629	-15.392044	-17.625984	21.863644	-18.606218	-20.282803	-26.098467	7.4077554	5.8445377	-15.106246	-4.878703	-20.510593
13.458388	-6.8153954	-13.601346	0.01388073	-29.851599	-1.9241896	-12.2712965	-26.9557	-27.64084	-13.623077	-25.42969	-37.748558	2.2618694	2.3085766	-17.851461	12.885332	-5.0389137	1.0785294	29.341572	-19.958296	-32.87682	-7.741187	28.817808	0.8453264	-3.043064	-7.975767	15.873718	15.190798	-20.87022	-13.918865	3.7873354	-7.136448	-20.104483	-17.758554	-0.6119633	11.436115	5.016617	-26.052795	7.0026627	6.4584866	-5.8887424	-15.824706	-18.87013	0.0	-11.690866	-8.996275	-33.722214	7.2295723	-17.628883	32.06095	16.189194	-11.282428	3.8814907	25.031681	27.007454	-29.627253	-28.74722	-21.933949	-25.423336	8.172531
-6.370364	-25.719284	-19.929699	-3.3329544	-16.497551	20.531464	-18.845325	-15.314966	-2.180685	-40.16721	-2.748023	-27.163118	-1.9974794	-17.44373	-20.405073	-31.751698	-11.808628	-21.593815	-27.433117	-8.624375	14.77644	-9.018496	-12.042243	-8.4077425	-26.741156	-13.876689	-14.901722	-8.033457	-16.600847	-26.166407	-19.17427	-30.33705	-23.87453	-18.061218	-10.813887	-15.62929	-26.5732	-10.86954	-11.905008	-11.781366	-18.889404	-11.316468	-33.37578	-11.690866	0.0	-1.8514166	-12.41497	-28.424145	-12.408517	-13.02764	-30.496529	-9.9100685	-11.9988365	-1.5258064	-18.70098	-8.773721	-6.9092655	-4.0486994	-6.529314	-5.238474
-15.857806	2.8247871	5.7849483	15.270468	-3.9881144	-3.7428179	10.022619	7.2656755	31.990072	8.45702	24.934351	-5.64172	26.362532	9.696803	33.047195	-8.152957	-22.143257	-8.435585	-31.249788	3.165883	13.99562	23.161457	-13.982349	-26.847677	-9.776791	-18.626822	-18.632938	-22.572018	-0.47431183	17.517523	-17.62059	-13.540065	14.295502	12.981058	-4.1711483	-30.105457	26.751873	24.916569	23.518301	-13.38096	8.504395	4.1949654	3.4406748	-8.996275	-1.8514166	0.0	-6.8235893	-19.240772	26.095922	-28.813755	-34.068382	0.833024	-20.67565	-16.47651	-7.6765823	3.4690456	-1.499012	-4.3402023	-23.643436	-34.88126
-12.351789	2.5385237	23.427906	15.659277	-19.424345	-15.879572	-2.2288418	30.867588	33.47233	12.523511	8.554672	26.244143	12.357306	9.759771	27.55741	-11.333429	-10.3437605	-28.784859	-27.062893	15.476299	9.409303	17.054348	-21.667063	-9.279717	-17.869324	-14.063109	-18.757307	-20.794191	-31.458254	22.180101	-9.2164135	-0.4855423	33.01609	22.30056	-21.372044	-23.379206	10.0768585	20.982925	14.100695	-6.905278	5.013797	23.803728	5.607663	-33.722214	-12.41497	-6.8235893	0.0	-12.394472	13.953267	3.486578	-20.902725	24.392315	-15.38258	-40.354332	-28.126282	15.600007	15.799721	-25.950424	-24.545464	-5.4642887
5.281992	-2.9811726	-19.353668	-12.873323	-15.789395	-27.096525	0.42791367	-26.096067	-22.236134	-10.041729	-30.90889	-7.201917	-23.313255	-19.655888	-25.746618	29.880505	31.149433	-18.5888	19.189526	-10.075537	-11.425115	12.386848	14.093674	18.086155	15.268815	0.1968689	20.186237	21.861858	-13.047335	-3.592392	14.241081	-10.750973	-23.807652	-5.5785456	26.623304	25.355188	-15.526804	-14.431339	-12.645724	17.181234	-2.676221	-19.954878	-10.002192	7.2295723	-28.424145	-19.240772	-12.394472	0.0	-15.540941	-1.4194221	33.39293	-1.9578571	-3.8833961	6.267146	19.55486	0.97139263	-22.221924	-7.515864	-15.7230835	23.402203
-5.5861063	30.98677	9.468046	14.256843	-25.434067	-17.391357	2.7972307	16.926302	3.020173	10.059348	12.876866	19.032778	25.400192	26.491291	28.98421	-25.798168	-26.119205	-21.985008	-16.655272	14.216684	17.536654	17.517021	1.0195084	-10.099023	-24.7616	1.0320282	-16.87497	4.3848305	-2.8093004	21.924305	-14.754435	-19.520416	12.377668	16.993546	-20.872757	-18.747776	30.286404	28.27472	21.617802	-28.54438	11.134096	4.49823	19.060629	-17.628883	-12.408517	26.095922	13.953267	-15.540941	0.0	-15.746217	-24.291859	28.467892	-11.235234	-6.911375	-16.088701	-2.2654934	3.1556396	-31.10153	-9.781795	-12.502506
25.611172	-18.631529	-13.825765	-6.2271404	-17.870066	-31.001648	-17.989141	-20.487427	-35.80948	-20.97425	-10.582331	-31.093409	-24.274021	-32.764153	-25.929817	17.22697	17.382812	-20.804527	23.440807	-22.088718	-18.213194	-8.531349	27.874607	2.1201706	9.587205	0.18130207	16.900057	15.546272	-4.030032	-19.275608	19.19123	5.2395134	-14.432359	-14.594494	22.666847	17.940262	-16.317776	-27.71988	6.2850876	30.795452	-29.989792	-16.217787	-15.392044	32.06095	-13.02764	-28.813755	3.486578	-1.4194221	-15.746217	0.0	18.243778	-7.186217	12.069546	40.502483	14.048663	5.287678	-15.055104	-35.112606	-17.582773	23.206318
21.234549	-13.091688	-6.153919	12.640791	-3.9489536	-5.294014	-8.99595	-7.856	-15.23452	-19.992487	-10.520747	-8.265703	-5.9291687	-19.29583	-6.2114315	-6.5872726	13.825679	-0.31596184	8.023208	-29.998257	-9.405196	-21.47675	23.129414	12.969652	19.765429	-17.440584	4.29286	34.55488	-19.858068	-15.909536	8.430032	-18.886467	-4.886565	-17.308712	16.240719	19.002096	0.82783794	-20.814625	-15.784159	1.0056534	-35.32231	-12.303476	-17.625984	16.189194	-30.496529	-34.068382	-20.902725	33.39293	-24.291859	18.243778	0.0	-28.237537	17.289755	2.8534975	9.873683	-1.5741549	-27.169289	-6.9617405	-23.574467	26.428036
-22.139942	11.915023	21.629606	20.034996	-1.220604	-23.614712	24.351765	14.789727	19.318146	26.485586	16.435963	15.316953	7.673342	6.8555727	9.329317	-9.880402	-18.027285	1.1211624	-3.6444864	7.912884	3.5391817	14.706937	-16.657673	-10.634609	-15.0716305	-10.378944	-14.740836	8.161142	-3.1266403	19.674175	-44.659954	-23.708973	21.99157	14.688799	-5.9610004	-25.002457	6.2437353	27.329445	15.818031	-15.478525	16.945635	-0.23813629	21.863644	-11.282428	-9.9100685	0.833024	24.392315	-1.9578571	28.467892	-7.186217	-28.237537	0.0	-1.4275599	-22.365078	-14.757143	13.10532	10.547532	-23.260082	-4.8349514	-26.90748
31.486895	-15.407343	-4.1592407	-9.118047	-10.38505	4.414551	0.23119354	-7.1906576	5.282013	-22.531084	-8.342806	-24.9492	-23.118069	-14.130404	-15.3054285	17.028908	4.536524	-21.514128	13.711571	-24.186575	-6.189474	-5.0195036	23.434437	18.384735	19.115997	-6.08364	11.016264	-4.9324875	-17.3313	-24.554716	22.653957	-15.197782	-38.6301	-11.163557	6.4103394	24.295895	-16.36619	-17.890402	-16.575035	-2.0010834	-7.1869164	-15.914897	-18.606218	3.8814907	-11.9988365	-20.67565	-15.38258	-3.8833961	-11.235234	12.069546	17.289755	-1.4275599	0.0	7.8257127	9.281056	-19.86932	-5.8630476	-5.3408127	-9.500637	17.978357
27.883566	-24.331879	-20.132162	-20.896051	-15.8529625	-4.9683	-9.957713	-12.569729	-10.393948	-8.316162	-18.391712	-12.713968	-1.0991087	-0.42714024	-25.429478	6.5584335	6.78296	-26.158596	30.336409	-9.456236	-16.131369	-24.36036	13.007605	4.054922	-4.9353867	1.0842152	20.777813	25.538158	-9.623156	-14.962172	1.0006857	-17.092033	-25.465353	-26.728928	-17.027462	2.6921043	-25.844387	-27.288937	-7.480258	-6.127239	-25.667395	-35.348785	-20.282803	25.031681	-1.5258064	-16.47651	-40.354332	6.267146	-6.911375	40.502483	2.8534975	-22.365078	7.8257127	0.0	6.6751747	-16.758049	-19.588322	-18.415419	-29.742994	29.227562
12.698874	-16.9016	-9.317972	-11.102578	-19.952572	-29.374937	-8.280483	-4.5378475	-19.135914	3.1338482	-0.88322544	-26.19426	-24.932365	-7.217272	-7.8091855	2.7618036	18.802582	-9.666901	20.04806	-17.346416	-18.363049	-11.763983	7.6426992	19.769611	3.0568428	-32.46974	16.679935	7.242548	-12.57012	-24.328411	27.627247	-10.111681	-16.360395	-11.843185	1.9054413	-3.4408512	-25.770195	-2.8378115	-17.472988	6.986972	-14.381882	-4.0559015	-26.098467	27.007454	-18.70098	-7.6765823	-28.126282	19.55486	-16.088701	14.048663	9.873683	-14.757143	9.281056	6.6751747	0.0	-12.764077	-9.549097	-16.971508	-8.711809	27.994232
-22.87569	6.8728	17.615501	16.94858	-25.394173	-29.197096	13.728462	7.6518273	8.876461	8.226957	15.032899	21.722837	17.385904	18.845467	13.381424	-22.387852	-6.359252	-30.154133	-23.479544	13.440268	37.17624	13.190296	-23.491436	3.1742992	-22.443806	-21.721518	-20.629766	-7.980772	-15.874633	23.867237	-13.57418	-1.7211952	27.002502	-2.662136	-24.143871	1.2507362	10.811752	31.753548	11.858993	-24.33545	32.14824	6.647524	7.4077554	-29.627253	-8.773721	3.4690456	15.600007	0.97139263	-2.2654934	5.287678	-1.5741549	13.10532	-19.86932	-16.758049	-12.764077	0.0	15.020853	-20.181227	-0.02962017	-35.366222
-11.835094	1.5075302	22.106228	24.231644	-14.430657	-24.032482	20.108047	5.382805	10.525503	22.285055	12.645381	8.161147	8.026543	31.142073	16.278156	-19.448063	-13.407996	-5.714123	-7.6794105	15.18589	12.747035	8.68316	-13.7689705	-9.883841	-10.426463	-27.582756	-16.085556	-8.148412	-21.82242	6.0855274	-10.694381	-20.859163	3.3953018	0.21525478	-10.040311	-20.066357	13.549048	30.52327	-7.9149933	-5.2374926	14.82705	21.702534	5.8445377	-28.74722	-6.9092655	-1.499012	15.799721	-22.221924	3.1556396	-15.055104	-27.169289	10.547532	-5.8630476	-19.588322	-9.549097	15.020853	0.0	-9.141234	-29.550127	-26.892036
-23.382067	-28.380764	-8.048969	-13.415336	5.7719917	-27.114689	-5.8330116	-20.621632	-16.117632	-21.432968	-27.577564	-35.23104	-13.356004	-10.949398	-9.730883	-38.481857	-14.918202	-13.415482	-24.961151	-2.6044445	-18.22431	-26.363457	-13.92182	-9.786271	-10.787451	-27.870356	-33.546867	-16.523764	-21.96888	-18.244728	-21.568876	-12.917995	-7.182234	-15.644776	-8.78217	-21.40987	-7.997549	-7.5222964	-29.021225	-19.958508	-16.23616	-28.4331	-15.106246	-21.933949	-4.0486994	-4.3402023	-25.950424	-7.515864	-31.10153	-35.112606	-6.9617405	-23.260082	-5.3408127	-18.415419	-16.971508	-20.181227	-9.141234	0.0	-13.087105	-3.2173538
-17.710814	-14.769947	-28.609312	-20.445152	24.38605	7.9028606	-28.45843	-17.45007	-14.912544	-11.909441	-16.816717	-30.664793	-0.6816845	-20.24876	-16.298014	1.8500595	-6.3811874	14.297317	0.9869108	-12.223736	-10.488676	-8.225542	-0.18827248	-30.565903	-29.27988	10.586155	-6.998625	-4.2003994	-3.75074	0.4054556	-23.803528	30.430275	-10.8898535	-30.919956	-32.41797	-24.710085	-12.620495	-21.302174	2.7175255	0.33441162	2.0622482	-16.655697	-4.878703	-25.423336	-6.529314	-23.643436	-24.545464	-15.7230835	-9.781795	-17.582773	-23.574467	-4.8349514	-9.500637	-29.742994	-8.711809	-0.02962017	-29.550127	-13.087105	0.0	-22.323486
38.4367	-15.6388	-10.360449	-1.7121105	-10.072767	0.6871834	10.873985	-27.450785	-12.43437	-9.085388	-5.772691	-18.67551	-19.234795	-10.877966	-16.119526	11.193543	1.6766729	-2.9362698	6.843113	-16.052246	11.818716	-4.3405924	33.717796	27.46386	3.6759605	-15.831719	14.352093	34.680664	-3.664856	4.5284157	13.818253	-9.166319	-30.080692	-20.665808	-2.7951202	23.876083	-25.296724	-20.311316	-13.319993	13.086352	-4.113493	-22.411116	-20.510593	8.172531	-5.238474	-34.88126	-5.4642887	23.402203	-12.502506	23.206318	26.428036	-26.90748	17.978357	29.227562	27.994232	-35.366222	-26.892036	-3.2173538	-22.323486	0.0
</matrix>
<matrix matrixLevel="1 1">
0.0	26.790012	9.930571	-25.300104	-39.61855	-4.600334	24.62273	-12.785656	-17.091305	-26.095295	-8.839912	-34.091568	-22.364182	-13.096298	-18.886265	23.336205	-28.558884	24.66069	-8.438721	17.220955	-27.109087	7.924362	-9.2335	-9.074947	16.43994	22.969872	-14.75984	-39.581207	-25.561966	-11.147565	-10.115584	-18.513847	-13.517063	-8.33482	21.246572	-11.06306	-1.0189009	16.075958	-4.6427298	8.706863	-5.651821	17.259283	-26.350342	23.76032	-13.694326	-3.5683212	17.47674	18.40202	-11.618008	-13.714544	-32.162018	-0.48704338	-9.305708	-3.2526855	9.296085	20.956387	11.012098	37.481842	4.332776	-17.873026
26.790012	0.0	-16.871582	-15.092465	-19.85716	9.543442	15.024146	-13.33285	-14.251972	-35.303703	-6.110342	-14.351368	-8.433565	-23.935505	-4.4345226	3.8869705	-29.940207	18.212626	-11.4841	18.219337	-18.655338	-15.210283	-14.476243	-34.1089	0.64486885	15.667446	-7.941246	-22.03006	-17.885723	-11.403279	-8.14346	-22.326931	1.2440643	-17.121796	30.119566	-12.430141	-23.603706	-5.1646805	-4.5793924	32.510815	-31.35723	13.196118	-16.693123	14.781202	-19.065071	41.466236	13.985119	19.21917	-0.80110645	-26.17981	-13.10726	-27.759356	-30.99141	10.197088	-26.221333	10.287132	3.1569386	16.140978	-3.7594395	2.2864819
9.930571	-16.871582	0.0	-24.269604	-33.65624	-22.600967	-10.320334	-22.427479	-25.600624	-16.278475	37.39628	-4.6448593	-14.647598	-22.350298	-31.738682	-14.768789	2.8790016	-13.063276	2.7516193	-22.6173	-23.864923	-34.409767	-1.703516	-20.956268	-19.99485	-27.588266	-7.8009534	-21.203691	-4.9488564	6.0385017	-22.85837	-23.593925	-25.062225	-4.400502	-14.048368	-4.088725	-14.5562105	-12.946901	-12.401743	-6.4720926	11.766909	-5.0580435	-17.986088	-11.536217	-15.248372	-6.6431885	-26.58403	-12.660307	-9.573338	11.654509	16.135489	-2.1186972	-29.996794	-0.6517229	-32.886177	0.17407799	-13.902274	-13.422047	-15.169603	-15.611455
-25.300104	-15.092465	-24.269604	0.0	-10.210747	5.7259903	-19.095383	22.170048	5.6807003	10.602304	-32.72493	-11.280862	20.36284	15.249201	13.397276	-1.6874962	-16.35194	-9.997889	21.953762	-14.945511	17.496326	12.288604	13.502163	14.371597	-3.6721134	-21.84376	14.373741	15.32378	16.28825	-27.272892	17.971523	14.235267	-24.887255	29.715748	-6.101158	-0.5001211	15.322029	-27.046772	39.31656	-9.692912	6.5538063	-4.466833	23.310692	-14.939151	23.200249	-28.608482	-18.292358	-25.837	11.71128	-0.018356323	-24.86138	19.273062	-7.583889	-7.1984267	7.751111	-23.56865	-0.31046104	-26.187841	-22.09248	9.890253
-39.61855	-19.85716	-33.65624	-10.210747	0.0	-23.807125	-13.792299	-17.12111	-10.150991	-10.191462	-10.776561	-11.920497	-3.8909264	-13.0951805	-12.858269	-7.803576	-6.426235	-25.181173	-15.001505	-27.694118	-37.75538	-19.578718	-24.920929	-16.900822	-22.027296	-12.108531	-7.905156	-26.591213	-8.888375	-11.409756	-5.931386	-27.145714	-14.008489	-26.044271	-18.580976	-10.240154	-16.71893	-26.309807	-11.933926	-4.269657	-14.253435	-20.21575	-20.702057	-9.887613	-21.68617	-3.718771	-8.426589	-22.62876	-18.275661	-13.130305	-13.859602	-8.744389	-7.854122	-6.3378534	-20.362799	-6.1009398	-28.091286	-3.4173698	-17.73164	-10.975714
-4.600334	9.543442	-22.600967	5.7259903	-23.807125	0.0	-10.344442	6.0677633	23.074514	0.6768503	-30.027384	-4.3333387	14.164544	14.621223	9.133638	-12.581334	-43.28911	0.5784235	17.093498	-14.099339	-4.7177773	17.435698	8.472587	-3.5322552	-8.926863	-6.1821537	11.797724	7.5668783	14.524048	-27.737604	10.870513	6.786023	-19.305819	15.878889	-23.649849	30.867062	1.7185535	-22.331982	15.024673	-16.102076	-19.693052	-13.995105	12.922781	-9.424368	21.520508	-25.24912	-30.423546	-23.351074	14.590601	-3.9819918	-24.36576	29.227633	24.530037	-16.227356	8.674051	-24.264812	-18.997753	-6.1172132	-23.525625	-1.9056778
24.62273	15.024146	-10.320334	-19.095383	-13.792299	-10.344442	0.0	-10.470264	-19.58529	-16.533733	-10.389611	-28.094063	-15.673759	-26.789608	-19.00508	19.973145	-25.466948	25.46318	-27.623482	21.209349	1.2819633	-11.793092	-24.010181	-16.211624	9.7612095	17.879225	-19.635033	-44.44037	-27.100739	-17.609509	-18.154919	-11.00622	8.60601	-20.5136	30.884718	-13.825193	-32.42781	19.179043	-20.214764	13.734774	-9.800753	11.907628	-8.546423	24.108347	-34.47204	29.555984	29.585733	13.849235	-8.589727	-16.76918	-14.6056595	-14.030741	-19.446993	10.965656	-18.672638	21.106691	7.68474	1.1448622	18.959883	0.13857937
-12.785656	-13.33285	-22.427479	22.170048	-17.12111	6.0677633	-10.470264	0.0	29.8933	15.63508	-16.648632	-7.9105797	20.698225	18.876219	30.9808	-22.15384	-18.074347	-10.360088	28.241365	-0.60759354	14.381396	-7.0839424	8.671682	-1.7366409	-16.570786	-18.665913	3.8134842	-15.477989	11.594996	-13.783653	7.786824	14.528034	-1.7236853	-6.7345467	-8.278503	18.799377	23.913591	-20.157122	28.4705	-23.49317	-23.960867	-24.789562	19.571657	-20.692928	5.021991	-18.628355	-10.66269	2.1812077	16.983747	-15.686179	-21.22226	22.38203	14.154547	-19.342064	8.164156	-14.7433195	-27.991165	-1.8600578	-9.879068	10.120702
-17.091305	-14.251972	-25.600624	5.6807003	-10.150991	23.074514	-19.58529	29.8933	0.0	28.870789	-16.539913	-19.946766	20.12804	1.9222918	11.737072	-14.440367	-19.491367	0.951704	10.2675705	-9.294434	20.015184	6.490612	12.328741	32.435608	-16.200794	-29.066021	11.534229	31.061628	17.493101	-23.353651	30.722692	15.119409	0.0035057068	8.925968	-3.3444157	5.6572485	20.883747	-22.065199	26.215977	-15.295528	-12.985476	-3.6575317	19.44637	-18.586605	18.060478	-15.41845	-15.242905	-25.472872	11.050877	-18.103153	-14.118687	-9.612024	4.372484	1.025671	12.509706	-30.781286	-0.7759752	-12.161799	-20.07596	5.7264423
-26.095295	-35.303703	-16.278475	10.602304	-10.191462	0.6768503	-16.533733	15.63508	28.870789	0.0	-25.232136	-22.417706	15.604178	15.386512	5.9882536	-15.262797	-0.03652382	-12.804325	31.660545	-17.04107	27.60595	26.062565	20.424946	25.952728	-32.07009	-2.392559	15.902325	5.164215	23.142733	-14.395158	20.346275	22.019451	-6.1794004	26.198025	-23.666355	14.953335	32.454323	-39.69168	31.448862	-12.771176	-6.563513	13.031101	20.662699	-27.11879	27.997227	-12.125961	-30.067774	-24.808937	12.534232	-23.108952	-29.330843	23.381037	5.928541	-4.436352	17.632515	-20.494623	-19.164692	-12.265917	-11.433466	16.623857
-8.839912	-6.110342	37.39628	-32.72493	-10.776561	-30.027384	-10.389611	-16.648632	-16.539913	-25.232136	0.0	-4.9338913	-18.043144	-22.71783	-29.012718	-8.4802265	28.896954	4.421232	-13.709179	-0.17459774	-7.4061985	-31.64102	-16.217506	-5.1107645	-23.69522	-12.275235	-13.772828	-20.523994	-10.919443	7.6406984	-12.179752	-22.05315	-19.52877	-25.249805	-2.5260944	-15.081494	-13.573641	-3.7525787	-4.525522	-0.20033932	11.216628	-23.028881	-32.51642	-17.686647	-18.230007	-28.42931	-11.103024	-15.340979	-16.376688	9.162821	7.320589	-8.515951	-20.308453	-7.7669554	-4.9982014	-17.304598	-20.326584	-29.1024	-9.9738865	-14.750249
-34.091568	-14.351368	-4.6448593	-11.280862	-11.920497	-4.3333387	-28.094063	-7.9105797	-19.946766	-22.417706	-4.9338913	0.0	-7.9449964	-21.029785	-9.53007	-8.270563	7.423193	-20.158253	-26.34187	-3.138363	-24.044151	-12.995471	-31.35512	-32.38102	-10.949835	-16.512125	-8.392398	-11.643251	-26.259995	-0.6659403	-18.756676	-3.8682365	-20.668505	-12.940868	-31.92288	-21.647501	-40.42692	5.316162	-15.894796	8.304203	8.803347	-11.190471	-15.834899	-25.062855	-9.120136	-25.37423	-29.794369	-16.575253	-41.269592	16.616337	-8.713167	-22.142792	-35.56182	-25.209827	-18.038948	-10.518792	-13.566148	-13.257376	-23.176165	-31.554691
